"userID" "itemID" "r1" "r2" "r3" "r4" "r5"
"37715" "1535" "262" 0 0 1 0 0
"37741" "1535" "1279" 0 1 0 0 0
"37774" "1537" "61" 0 0 0 0 1
"37776" "1537" "102" 0 1 0 0 0
"37796" "1537" "1784" 0 0 0 1 0
"37797" "1537" "1797" 0 0 1 0 0
"37822" "1538" "2052" 0 1 0 0 0
"37838" "1539" "2016" 0 0 0 0 1
"37845" "1540" "377" 0 0 1 0 0
"37850" "1540" "714" 0 0 1 0 0
"37865" "1540" "1790" 0 0 0 1 0
"37898" "1543" "61" 0 0 0 1 0
"37975" "1545" "2013" 1 0 0 0 0
"38019" "1547" "438" 0 1 0 0 0
"38046" "1548" "135" 0 0 1 0 0
"38052" "1548" "1722" 0 0 1 0 0
"38073" "1549" "772" 1 0 0 0 0
"38076" "1549" "883" 1 0 0 0 0
"38085" "1549" "1154" 1 0 0 0 0
"38086" "1549" "1186" 1 0 0 0 0
"38100" "1549" "1736" 0 1 0 0 0
"38119" "1550" "756" 0 0 1 0 0
"38147" "1551" "801" 0 0 0 0 1
"38155" "1551" "1425" 0 0 0 0 1
"38169" "1552" "352" 1 0 0 0 0
"38170" "1552" "401" 0 0 0 1 0
"38186" "1553" "143" 0 1 0 0 0
"38187" "1553" "179" 0 0 1 0 0
"38200" "1554" "1566" 0 0 0 0 1
"38201" "1554" "1760" 1 0 0 0 0
"38207" "1555" "73" 0 0 0 1 0
"38215" "1555" "587" 1 0 0 0 0
"38256" "1556" "554" 0 1 0 0 0
"38260" "1556" "655" 1 0 0 0 0
"38274" "1556" "964" 1 0 0 0 0
"38285" "1556" "1229" 0 0 0 0 1
"38299" "1556" "1607" 0 0 0 0 1
"38326" "1557" "1115" 0 0 0 1 0
"38353" "1558" "676" 0 0 0 1 0
"38369" "1558" "1277" 0 0 0 1 0
"38370" "1558" "1295" 0 0 1 0 0
"38387" "1558" "2036" 0 0 0 1 0
"38412" "1560" "1504" 0 0 0 0 1
"38414" "1560" "1709" 0 0 0 0 1
"38417" "1561" "273" 0 1 0 0 0
"38559" "1567" "297" 1 0 0 0 0
"38568" "1567" "1537" 0 0 0 1 0
"38598" "1568" "1949" 1 0 0 0 0
"38606" "1569" "583" 0 0 1 0 0
"38658" "1572" "151" 0 0 0 1 0
"38671" "1572" "624" 0 0 0 1 0
"38691" "1572" "1904" 0 0 0 1 0
"38693" "1572" "2116" 0 0 0 0 1
"38733" "1573" "1807" 0 0 0 0 1
"38736" "1573" "1925" 0 0 0 0 1
"38737" "1573" "1963" 0 1 0 0 0
"38744" "1574" "240" 0 0 0 0 1
"38761" "1574" "1244" 0 0 1 0 0
"38764" "1574" "1709" 0 0 1 0 0
"38765" "1574" "1711" 0 0 0 1 0
"38792" "1576" "260" 0 0 0 1 0
"38798" "1576" "603" 1 0 0 0 0
"38804" "1576" "1036" 0 0 0 1 0
"38805" "1576" "1050" 0 0 1 0 0
"38806" "1576" "1233" 0 0 0 0 1
"38807" "1576" "1284" 0 1 0 0 0
"38814" "1577" "273" 0 0 1 0 0
"38826" "1578" "53" 0 1 0 0 0
"38838" "1578" "1881" 0 1 0 0 0
"38839" "1578" "1919" 0 0 0 0 1
"38848" "1579" "378" 0 0 0 1 0
"38854" "1579" "801" 0 0 1 0 0
"38879" "1580" "1425" 0 0 0 0 1
"38891" "1581" "260" 0 0 1 0 0
"38905" "1581" "692" 0 0 1 0 0
"38940" "1581" "1959" 1 0 0 0 0
"38948" "1582" "1155" 0 0 0 0 1
"39016" "1586" "714" 0 0 1 0 0
"39067" "1590" "1845" 0 0 0 1 0
"39090" "1591" "1694" 0 0 0 1 0
"39156" "1594" "925" 0 0 0 0 1
"39157" "1594" "945" 0 0 1 0 0
"39236" "1597" "358" 0 1 0 0 0
"39298" "1599" "508" 1 0 0 0 0
"39305" "1599" "817" 0 0 0 0 1
"39336" "1600" "1336" 0 0 1 0 0
"39346" "1601" "150" 0 1 0 0 0
"39364" "1602" "56" 0 0 0 0 1
"39381" "1602" "1923" 0 0 1 0 0
"39392" "1604" "624" 0 0 0 1 0
"39410" "1605" "883" 0 1 0 0 0
"39438" "1606" "468" 0 1 0 0 0
"39446" "1606" "691" 0 1 0 0 0
"39467" "1606" "1673" 0 1 0 0 0
"39481" "1606" "2015" 0 0 0 0 1
"39482" "1606" "2053" 1 0 0 0 0
"39494" "1607" "1817" 0 0 0 0 1
"39546" "1611" "817" 0 0 1 0 0
"39575" "1611" "1904" 0 1 0 0 0
"39616" "1613" "1019" 0 0 0 0 1
"39631" "1613" "1809" 1 0 0 0 0
"39642" "1614" "119" 0 0 0 1 0
"39668" "1615" "298" 0 0 1 0 0
"39673" "1615" "849" 1 0 0 0 0
"39694" "1616" "347" 0 0 1 0 0
"39704" "1616" "945" 0 1 0 0 0
"39710" "1616" "1492" 1 0 0 0 0
"39737" "1618" "69" 0 0 1 0 0
"39886" "1623" "260" 0 0 0 1 0
"39889" "1623" "361" 0 0 0 0 1
"39907" "1623" "876" 0 0 1 0 0
"39923" "1623" "1503" 0 0 0 1 0
"39925" "1623" "1521" 0 0 0 1 0
"39942" "1623" "2025" 0 0 0 0 1
"39952" "1624" "377" 0 1 0 0 0
"39961" "1624" "714" 0 0 0 1 0
"39991" "1625" "137" 0 0 0 0 1
"40040" "1625" "1346" 0 0 1 0 0
"40110" "1627" "714" 0 1 0 0 0
"40135" "1627" "1977" 1 0 0 0 0
"40137" "1627" "2084" 0 0 0 1 0
"40175" "1628" "2043" 0 0 0 0 1
"40217" "1629" "2048" 0 0 1 0 0
"40243" "1630" "831" 1 0 0 0 0
"40252" "1630" "1185" 0 0 1 0 0
"40262" "1630" "1554" 1 0 0 0 0
"40282" "1631" "505" 0 1 0 0 0
"40285" "1631" "620" 0 0 1 0 0
"40336" "1633" "1195" 0 0 0 1 0
"40339" "1633" "1385" 0 1 0 0 0
"40352" "1634" "12" 0 1 0 0 0
"40385" "1636" "34" 0 0 0 0 1
"40444" "1639" "92" 1 0 0 0 0
"40467" "1640" "626" 0 0 1 0 0
"40485" "1640" "1797" 0 0 0 1 0
"40487" "1640" "1988" 0 0 0 1 0
"40524" "1642" "824" 0 0 1 0 0
"40533" "1642" "1264" 0 0 1 0 0
"40537" "1642" "1666" 0 1 0 0 0
"40579" "1643" "1457" 0 0 1 0 0
"40618" "1646" "842" 0 0 0 0 1
"40636" "1648" "53" 1 0 0 0 0
"40666" "1649" "17" 0 0 0 1 0
"40701" "1651" "305" 0 1 0 0 0
"40715" "1651" "939" 1 0 0 0 0
"40747" "1652" "638" 0 0 1 0 0
"40772" "1653" "678" 0 0 0 1 0
"40793" "1653" "1790" 0 0 1 0 0
"40842" "1656" "1356" 0 0 1 0 0
"40860" "1657" "540" 0 0 0 1 0
"40865" "1657" "893" 0 0 0 1 0
"40872" "1657" "1500" 0 1 0 0 0
"40882" "1658" "297" 0 1 0 0 0
"40910" "1659" "696" 0 0 1 0 0
"40924" "1659" "1384" 0 1 0 0 0
"40943" "1660" "704" 0 1 0 0 0
"40980" "1662" "182" 1 0 0 0 0
"40986" "1662" "505" 0 0 1 0 0
"41014" "1662" "2160" 1 0 0 0 0
"41030" "1663" "1396" 0 0 0 1 0
"41040" "1663" "2102" 0 0 0 0 1
"41041" "1664" "17" 0 0 0 1 0
"41073" "1665" "1312" 0 0 0 0 1
"41085" "1666" "298" 0 0 0 1 0
"41102" "1666" "1763" 0 1 0 0 0
"41106" "1666" "2116" 0 0 0 0 1
"41115" "1667" "571" 0 0 0 0 1
"41149" "1669" "438" 0 0 1 0 0
"41193" "1671" "1207" 0 0 0 0 1
"41261" "1672" "1629" 0 0 1 0 0
"41306" "1673" "1898" 1 0 0 0 0
"41313" "1674" "1084" 0 0 0 1 0
"41321" "1675" "92" 0 1 0 0 0
"41329" "1675" "1676" 0 1 0 0 0
"41335" "1676" "538" 0 1 0 0 0
"41349" "1677" "659" 0 0 0 1 0
"41366" "1678" "772" 0 1 0 0 0
"41379" "1678" "1537" 0 0 0 0 1
"41387" "1679" "67" 0 0 0 1 0
"41399" "1679" "827" 0 0 0 0 1
"41412" "1679" "1594" 0 0 1 0 0
"41439" "1681" "827" 0 0 0 0 1
"41453" "1682" "1893" 0 0 0 1 0
"41456" "1683" "67" 0 0 1 0 0
"41470" "1683" "554" 0 1 0 0 0
"41503" "1683" "1866" 0 0 0 1 0
"41506" "1683" "2055" 0 0 0 0 1
"41511" "1684" "82" 0 0 0 0 1
"41517" "1684" "305" 1 0 0 0 0
"41556" "1685" "1275" 0 0 0 1 0
"41568" "1686" "1006" 0 0 0 1 0
"41580" "1686" "2074" 0 1 0 0 0
"41599" "1688" "736" 0 0 1 0 0
"41604" "1688" "1275" 0 0 0 0 1
"41605" "1688" "1361" 0 0 1 0 0
"41606" "1688" "1504" 0 0 0 1 0
"41610" "1689" "182" 0 0 0 1 0
"41654" "1692" "624" 0 0 1 0 0
"41661" "1692" "1492" 0 1 0 0 0
"41673" "1693" "538" 0 1 0 0 0
"41683" "1693" "1205" 0 0 1 0 0
"41687" "1693" "1565" 0 0 0 0 1
"41706" "1694" "420" 1 0 0 0 0
"41712" "1694" "624" 0 0 1 0 0
"41726" "1694" "1354" 0 1 0 0 0
"41757" "1696" "1817" 0 1 0 0 0
"41761" "1697" "273" 0 1 0 0 0
"41767" "1697" "485" 0 0 0 0 1
"41775" "1697" "1003" 0 0 0 1 0
"41776" "1697" "1004" 0 0 0 1 0
"41780" "1697" "1244" 0 0 0 0 1
"41786" "1697" "1711" 0 0 0 0 1
"41788" "1697" "1780" 0 1 0 0 0
"41795" "1698" "25" 0 0 0 1 0
"41797" "1698" "236" 0 0 0 1 0
"41801" "1698" "842" 0 1 0 0 0
"41809" "1699" "19" 0 0 0 0 1
"41811" "1699" "260" 1 0 0 0 0
"41813" "1699" "297" 0 0 1 0 0
"41819" "1699" "971" 1 0 0 0 0
"41867" "1701" "1666" 0 0 0 0 1
"41876" "1702" "327" 0 0 1 0 0
"41899" "1703" "527" 0 1 0 0 0
"41908" "1703" "962" 0 0 0 1 0
"41910" "1703" "973" 0 0 0 1 0
"41934" "1704" "126" 0 1 0 0 0
"41962" "1705" "540" 0 1 0 0 0
"41974" "1705" "875" 0 0 0 1 0
"41979" "1705" "900" 0 0 0 1 0
"41999" "1705" "1399" 0 0 1 0 0
"42033" "1706" "862" 0 1 0 0 0
"42046" "1707" "92" 1 0 0 0 0
"42049" "1707" "367" 0 1 0 0 0
"42109" "1710" "1090" 0 0 1 0 0
"42153" "1711" "1884" 0 0 0 1 0
"42160" "1712" "204" 0 0 1 0 0
"42178" "1712" "921" 0 0 1 0 0
"42181" "1712" "987" 0 0 0 1 0
"42206" "1713" "704" 0 0 0 1 0
"42217" "1713" "1492" 0 0 0 0 1
"42286" "1717" "1023" 0 0 1 0 0
"42288" "1717" "1914" 1 0 0 0 0
"42303" "1718" "659" 0 1 0 0 0
"42307" "1718" "844" 0 0 0 1 0
"42308" "1718" "932" 0 0 0 0 1
"42334" "1719" "1267" 1 0 0 0 0
"42351" "1720" "805" 1 0 0 0 0
"42394" "1721" "2029" 0 0 0 1 0
"42396" "1721" "2100" 0 0 0 0 1
"42445" "1724" "2052" 0 0 1 0 0
"42455" "1725" "505" 0 0 0 1 0
"42464" "1725" "1354" 0 0 0 1 0
"42471" "1725" "2100" 0 0 1 0 0
"42498" "1727" "1537" 0 0 0 0 1
"42502" "1727" "1816" 0 1 0 0 0
"42507" "1728" "1094" 0 0 0 0 1
"42508" "1728" "1252" 0 0 0 0 1
"42522" "1729" "352" 0 0 0 1 0
"42533" "1729" "883" 0 0 0 1 0
"42538" "1729" "972" 0 0 1 0 0
"42565" "1730" "139" 0 0 1 0 0
"42594" "1730" "1086" 0 0 0 1 0
"42598" "1730" "1314" 0 0 0 1 0
"42664" "1732" "1594" 0 0 0 0 1
"42679" "1732" "2004" 0 0 1 0 0
"42688" "1733" "1722" 0 0 1 0 0
"42692" "1734" "45" 0 1 0 0 0
"42699" "1734" "1041" 0 0 1 0 0
"42811" "1737" "1797" 0 0 0 0 1
"42813" "1737" "2052" 0 0 1 0 0
"42831" "1738" "973" 0 0 1 0 0
"42838" "1738" "1537" 1 0 0 0 0
"42863" "1739" "1172" 1 0 0 0 0
"42867" "1739" "1437" 1 0 0 0 0
"42906" "1740" "1387" 0 0 0 0 1
"42907" "1740" "1655" 0 0 1 0 0
"42931" "1741" "1819" 0 0 0 0 1
"42938" "1742" "214" 0 0 0 1 0
"42940" "1742" "296" 1 0 0 0 0
"42954" "1742" "1866" 0 0 0 0 1
"42965" "1743" "411" 0 0 0 0 1
"43003" "1744" "343" 0 0 0 0 1
"43016" "1744" "913" 0 0 0 0 1
"43022" "1744" "1178" 0 0 0 0 1
"43065" "1745" "1025" 0 0 0 0 1
"43066" "1745" "1028" 0 0 1 0 0
"43170" "1750" "494" 0 0 1 0 0
"43231" "1751" "1301" 0 1 0 0 0
"43241" "1751" "1729" 0 1 0 0 0
"43274" "1752" "1807" 0 0 1 0 0
"43275" "1752" "1881" 0 1 0 0 0
"43281" "1753" "6" 0 0 1 0 0
"43293" "1753" "687" 0 0 0 0 1
"43300" "1753" "945" 0 0 1 0 0
"43302" "1753" "987" 0 0 0 1 0
"43329" "1755" "65" 0 1 0 0 0
"43332" "1755" "183" 0 0 0 1 0
"43355" "1756" "2147" 0 0 0 0 1
"43385" "1757" "987" 0 0 0 0 1
"43389" "1757" "1140" 0 0 0 0 1
"43413" "1757" "2053" 0 0 0 0 1
"43421" "1758" "1666" 0 0 0 0 1
"43422" "1758" "1722" 0 0 1 0 0
"43424" "1758" "1797" 0 0 0 0 1
"43433" "1759" "1084" 0 0 1 0 0
"43439" "1759" "1900" 0 0 0 1 0
"43444" "1760" "135" 0 0 1 0 0
"43447" "1760" "298" 0 0 0 1 0
"43474" "1760" "1817" 0 1 0 0 0
"43537" "1763" "7" 0 1 0 0 0
"43545" "1763" "466" 0 0 0 1 0
"43556" "1763" "1324" 0 0 0 0 1
"43583" "1764" "862" 1 0 0 0 0
"43592" "1764" "1384" 0 1 0 0 0
"43596" "1764" "1587" 0 1 0 0 0
"43610" "1765" "304" 1 0 0 0 0
"43630" "1766" "1115" 0 0 1 0 0
"43653" "1767" "1059" 0 0 0 0 1
"43687" "1769" "1072" 0 0 0 0 1
"43697" "1769" "1840" 0 0 0 1 0
"43740" "1773" "377" 0 0 0 0 1
"43746" "1773" "637" 0 1 0 0 0
"43748" "1773" "678" 0 0 1 0 0
"43783" "1774" "139" 0 0 1 0 0
"43788" "1774" "361" 0 0 0 1 0
"43806" "1774" "1281" 0 0 0 1 0
"43905" "1777" "659" 0 1 0 0 0
"43923" "1778" "299" 0 0 0 1 0
"44000" "1779" "1578" 0 1 0 0 0
"44014" "1780" "583" 0 0 0 1 0
"44042" "1781" "682" 0 1 0 0 0
"44052" "1781" "1027" 0 1 0 0 0
"44053" "1781" "1035" 0 1 0 0 0
"44082" "1782" "538" 0 0 0 0 1
"44094" "1782" "1244" 0 0 0 1 0
"44113" "1783" "369" 0 0 1 0 0
"44128" "1783" "1364" 0 0 1 0 0
"44152" "1784" "117" 0 0 0 1 0
"44170" "1784" "1023" 0 1 0 0 0
"44175" "1784" "1321" 0 0 0 0 1
"44195" "1785" "1749" 0 1 0 0 0
"44213" "1786" "1510" 0 0 1 0 0
"44254" "1788" "375" 0 0 1 0 0
"44281" "1788" "1884" 0 0 1 0 0
"44287" "1789" "79" 0 1 0 0 0
"44297" "1789" "554" 0 0 0 1 0
"44319" "1789" "1238" 0 1 0 0 0
"44320" "1789" "1284" 1 0 0 0 0
"44390" "1792" "1513" 0 0 0 0 1
"44397" "1792" "1705" 0 1 0 0 0
"44417" "1793" "624" 0 0 0 0 1
"44422" "1793" "849" 0 0 0 1 0
"44431" "1793" "1302" 0 0 0 1 0
"44463" "1794" "570" 0 1 0 0 0
"44468" "1794" "784" 0 0 0 1 0
"44473" "1794" "903" 0 0 1 0 0
"44483" "1794" "1377" 0 0 0 0 1
"44520" "1795" "2160" 0 0 0 1 0
"44529" "1796" "1041" 0 0 1 0 0
"44542" "1798" "135" 1 0 0 0 0
"44572" "1800" "587" 1 0 0 0 0
"44590" "1800" "1893" 0 0 0 0 1
"44596" "1801" "260" 0 0 0 1 0
"44626" "1801" "1841" 0 0 0 1 0
"44651" "1802" "1578" 1 0 0 0 0
"44693" "1803" "1186" 0 1 0 0 0
"44698" "1803" "1392" 0 0 1 0 0
"44710" "1803" "1736" 1 0 0 0 0
"44715" "1803" "1866" 0 1 0 0 0
"44758" "1805" "728" 0 1 0 0 0
"44765" "1805" "1686" 0 0 1 0 0
"44821" "1806" "2053" 0 0 1 0 0
"44830" "1807" "1312" 0 1 0 0 0
"44860" "1808" "1827" 0 0 0 1 0
"44886" "1810" "352" 0 1 0 0 0
"44916" "1811" "1244" 0 0 0 1 0
"44930" "1812" "260" 0 0 0 1 0
"44977" "1812" "1695" 1 0 0 0 0
"44994" "1813" "827" 0 0 0 1 0
"45025" "1815" "1321" 1 0 0 0 0
"45059" "1817" "25" 0 0 0 0 1
"45125" "1821" "474" 0 0 0 1 0
"45127" "1821" "717" 0 1 0 0 0
"45132" "1821" "920" 1 0 0 0 0
"45167" "1822" "622" 1 0 0 0 0
"45173" "1822" "1115" 0 1 0 0 0
"45176" "1822" "1264" 0 0 0 0 1
"45184" "1822" "2052" 0 0 0 0 1
"45241" "1824" "1902" 0 0 1 0 0
"45248" "1825" "305" 1 0 0 0 0
"45268" "1825" "2116" 0 0 0 0 1
"45275" "1826" "1267" 1 0 0 0 0
"45282" "1827" "621" 0 1 0 0 0
"45300" "1827" "1919" 0 0 0 0 1
"45307" "1828" "236" 0 1 0 0 0
"45324" "1828" "899" 0 0 0 0 1
"45379" "1831" "1125" 0 1 0 0 0
"45450" "1833" "1784" 0 0 1 0 0
"45464" "1834" "297" 0 0 1 0 0
"45466" "1834" "352" 1 0 0 0 0
"45469" "1834" "603" 0 0 1 0 0
"45475" "1834" "1028" 0 0 1 0 0
"45511" "1837" "150" 0 0 1 0 0
"45543" "1837" "1780" 0 0 1 0 0
"45555" "1838" "228" 0 1 0 0 0
"45556" "1838" "264" 0 0 0 1 0
"45566" "1838" "802" 0 0 0 0 1
"45603" "1839" "911" 0 0 0 0 1
"45631" "1840" "1877" 0 0 1 0 0
"45664" "1842" "918" 0 1 0 0 0
"45678" "1843" "297" 0 0 0 1 0
"45688" "1843" "1284" 1 0 0 0 0
"45694" "1843" "1877" 0 0 0 0 1
"45725" "1847" "139" 0 1 0 0 0
"45733" "1847" "389" 0 0 0 1 0
"45751" "1847" "1086" 0 0 0 1 0
"45790" "1848" "217" 0 0 0 0 1
"45795" "1848" "352" 0 0 0 0 1
"45826" "1848" "1126" 0 0 0 0 1
"45851" "1848" "2099" 0 1 0 0 0
"45852" "1849" "25" 0 1 0 0 0
"45853" "1849" "45" 0 1 0 0 0
"45898" "1850" "603" 0 0 1 0 0
"45921" "1850" "1337" 0 0 0 0 1
"45926" "1850" "1419" 0 0 0 0 1
"45941" "1850" "1920" 0 0 1 0 0
"45962" "1852" "321" 0 0 1 0 0
"45980" "1852" "1317" 0 1 0 0 0
"45987" "1852" "1949" 1 0 0 0 0
"45991" "1853" "34" 0 0 0 0 1
"46014" "1854" "1224" 0 1 0 0 0
"46044" "1856" "363" 0 0 0 0 1
"46051" "1856" "945" 0 1 0 0 0
"46081" "1857" "1666" 0 0 1 0 0
"46113" "1858" "1977" 0 1 0 0 0
"46144" "1860" "1180" 0 0 0 0 1
"46150" "1860" "1701" 0 0 0 0 1
"46184" "1863" "436" 0 0 0 0 1
"46258" "1865" "307" 0 0 0 0 1
"46261" "1865" "401" 0 0 0 0 1
"46266" "1865" "827" 0 0 0 0 1
"46293" "1866" "1354" 0 0 0 0 1
"46316" "1868" "538" 0 1 0 0 0
"46325" "1868" "1158" 0 1 0 0 0
"46336" "1869" "129" 1 0 0 0 0
"46340" "1869" "260" 0 1 0 0 0
"46355" "1869" "1255" 0 1 0 0 0
"46378" "1870" "314" 0 0 0 0 1
"46411" "1871" "873" 0 0 0 0 1
"46426" "1872" "296" 0 0 0 1 0
"46434" "1872" "1025" 0 0 1 0 0
"46438" "1872" "1500" 0 0 0 1 0
"46459" "1873" "939" 1 0 0 0 0
"46502" "1875" "99" 1 0 0 0 0
"46516" "1875" "1145" 0 0 1 0 0
"46518" "1875" "1173" 1 0 0 0 0
"46528" "1875" "1673" 0 0 0 0 1
"46531" "1875" "1819" 0 0 0 0 1
"46548" "1876" "296" 0 0 0 1 0
"46558" "1876" "772" 0 0 1 0 0
"46584" "1877" "309" 0 0 1 0 0
"46622" "1879" "622" 0 1 0 0 0
"46624" "1879" "728" 0 0 0 0 1
"46702" "1881" "2146" 0 0 0 0 1
"46716" "1883" "437" 0 0 0 0 1
"46785" "1885" "1587" 0 1 0 0 0
"46794" "1886" "417" 0 0 0 1 0
"46807" "1886" "1705" 0 0 0 0 1
"46810" "1887" "53" 0 0 0 1 0
"46861" "1889" "296" 1 0 0 0 0
"46879" "1889" "1284" 0 0 0 1 0
"46898" "1890" "1705" 1 0 0 0 0
"46899" "1890" "1780" 0 1 0 0 0
"47003" "1893" "1782" 0 0 0 1 0
"47028" "1894" "1115" 0 0 0 0 1
"47066" "1896" "56" 0 1 0 0 0
"47085" "1896" "1140" 0 0 0 1 0
"47091" "1896" "1729" 0 1 0 0 0
"47111" "1897" "1126" 0 0 0 0 1
"47124" "1897" "1797" 0 0 0 1 0
"47172" "1899" "2074" 0 0 0 1 0
"47179" "1900" "228" 0 1 0 0 0
"47218" "1902" "296" 0 0 0 0 1
"47250" "1902" "1736" 0 0 0 0 1
"47293" "1905" "1817" 0 0 1 0 0
"47315" "1906" "973" 1 0 0 0 0
"47321" "1906" "1500" 1 0 0 0 0
"47340" "1907" "420" 0 0 0 0 1
"47343" "1907" "624" 0 0 0 1 0
"47391" "1908" "778" 0 0 0 0 1
"47422" "1908" "1747" 0 1 0 0 0
"47530" "1913" "599" 0 0 0 0 1
"47536" "1913" "988" 0 0 1 0 0
"47558" "1914" "626" 0 0 0 1 0
"47568" "1914" "1306" 0 0 1 0 0
"47604" "1915" "1354" 0 0 1 0 0
"47626" "1917" "228" 0 0 0 1 0
"47628" "1917" "305" 1 0 0 0 0
"47670" "1919" "65" 0 0 0 0 1
"47673" "1919" "507" 0 0 1 0 0
"47681" "1919" "1468" 0 0 0 1 0
"47682" "1919" "1492" 0 0 0 0 1
"47710" "1922" "252" 0 0 0 1 0
"47720" "1922" "1400" 0 1 0 0 0
"47739" "1923" "494" 1 0 0 0 0
"47774" "1924" "126" 0 0 0 0 1
"47805" "1924" "1579" 0 0 0 0 1
"47896" "1929" "1180" 0 0 1 0 0
"47904" "1930" "82" 0 0 0 1 0
"47945" "1933" "827" 0 0 1 0 0
"47949" "1933" "1173" 1 0 0 0 0
"47959" "1933" "1963" 0 0 0 1 0
"48011" "1934" "1754" 1 0 0 0 0
"48044" "1935" "1939" 0 1 0 0 0
"48054" "1937" "114" 1 0 0 0 0
"48081" "1937" "1468" 0 1 0 0 0
"48149" "1940" "119" 0 0 0 1 0
"48156" "1940" "621" 1 0 0 0 0
"48165" "1940" "1244" 0 0 0 0 1
"48177" "1941" "245" 0 0 1 0 0
"48212" "1942" "1050" 0 0 1 0 0
"48232" "1943" "1155" 0 0 1 0 0
"48243" "1944" "1492" 0 0 0 1 0
"48245" "1944" "1722" 0 1 0 0 0
"48247" "1944" "1797" 0 0 0 1 0
"48254" "1945" "1312" 0 0 0 1 0
"48289" "1947" "1158" 1 0 0 0 0
"48298" "1947" "2105" 0 1 0 0 0
"48321" "1948" "717" 0 0 0 1 0
"48346" "1948" "1576" 0 0 0 0 1
"48352" "1948" "1736" 0 0 1 0 0
"48365" "1949" "590" 1 0 0 0 0
"48376" "1950" "57" 0 0 0 1 0
"48391" "1950" "1123" 0 0 1 0 0
"48408" "1951" "1094" 0 0 0 1 0
"48474" "1954" "903" 1 0 0 0 0
"48492" "1954" "2068" 1 0 0 0 0
"48506" "1956" "599" 0 0 0 1 0
"48523" "1957" "323" 0 0 0 1 0
"48556" "1958" "376" 0 0 0 0 1
"48582" "1959" "525" 0 0 1 0 0
"48629" "1961" "19" 0 0 0 1 0
"48632" "1961" "150" 0 0 0 1 0
"48641" "1961" "401" 0 1 0 0 0
"48674" "1961" "1701" 0 0 0 0 1
"48675" "1961" "1736" 0 0 0 1 0
"48694" "1962" "687" 0 0 0 0 1
"48696" "1962" "702" 0 0 1 0 0
"48744" "1963" "1589" 0 0 1 0 0
"48752" "1964" "805" 0 0 1 0 0
"48754" "1964" "1135" 0 1 0 0 0
"48759" "1965" "42" 0 0 1 0 0
"48812" "1966" "2002" 0 1 0 0 0
"48820" "1967" "432" 0 0 1 0 0
"48848" "1968" "2113" 0 1 0 0 0
"48857" "1969" "790" 0 0 0 0 1
"48872" "1969" "2098" 0 0 1 0 0
"48879" "1970" "358" 1 0 0 0 0
"48889" "1970" "939" 1 0 0 0 0
"48946" "1971" "1925" 1 0 0 0 0
"49016" "1974" "897" 0 1 0 0 0
"49019" "1974" "977" 0 0 1 0 0
"49022" "1974" "1124" 1 0 0 0 0
"49031" "1974" "1574" 0 0 0 1 0
"49040" "1974" "1978" 0 1 0 0 0
"49068" "1975" "1419" 0 0 1 0 0
"49110" "1976" "1747" 0 0 1 0 0
"49112" "1976" "1840" 0 0 0 0 1
"49178" "1979" "2087" 0 0 0 1 0
"49186" "1980" "1354" 0 1 0 0 0
"49189" "1980" "1893" 0 0 0 1 0
"49213" "1981" "838" 0 0 1 0 0
"49221" "1981" "1126" 0 0 1 0 0
"49280" "1984" "1548" 0 0 0 0 1
"49299" "1985" "939" 0 1 0 0 0
"49302" "1985" "1354" 0 0 1 0 0
"49333" "1986" "1325" 0 0 0 1 0
"49344" "1986" "1887" 0 0 0 1 0
"49357" "1987" "642" 0 1 0 0 0
"49361" "1987" "714" 0 0 0 0 1
"49370" "1987" "1263" 0 0 0 0 1
"49388" "1988" "696" 1 0 0 0 0
"49395" "1988" "2079" 0 0 0 1 0
"49412" "1989" "1126" 0 0 0 0 1
"49420" "1990" "25" 0 1 0 0 0
"49434" "1990" "842" 0 0 0 0 1
"49440" "1990" "1425" 0 0 1 0 0
"49450" "1991" "849" 0 0 0 0 1
"49511" "1992" "2143" 0 0 0 0 1
"49535" "1993" "1205" 0 1 0 0 0
"49539" "1993" "1565" 0 0 0 1 0
"49565" "1994" "899" 1 0 0 0 0
"49567" "1994" "1056" 0 0 0 1 0
"49581" "1995" "363" 0 1 0 0 0
"49583" "1995" "446" 0 1 0 0 0
"49611" "1997" "525" 0 0 0 0 1
"49665" "1999" "296" 0 0 0 0 1
"49704" "2000" "989" 0 0 1 0 0
"49706" "2000" "1390" 0 0 0 0 1
"49713" "2001" "25" 0 0 0 0 1
"49740" "2002" "260" 0 0 0 0 1
"49744" "2002" "581" 0 0 1 0 0
"49756" "2002" "1038" 1 0 0 0 0
"49765" "2002" "1287" 0 0 0 1 0
"49807" "2003" "1504" 0 0 0 0 1
"49815" "2004" "65" 0 0 1 0 0
"49823" "2004" "624" 1 0 0 0 0
"49921" "2007" "1591" 0 0 0 1 0
"49937" "2008" "2013" 0 1 0 0 0
"49970" "2010" "236" 0 0 0 0 1
"49979" "2010" "2113" 0 1 0 0 0
"49980" "2011" "42" 0 0 0 1 0
"50015" "2011" "1893" 0 0 0 0 1
"50025" "2012" "335" 0 1 0 0 0
"50037" "2012" "827" 0 0 0 0 1
"50063" "2012" "1948" 0 0 0 1 0
"50082" "2014" "297" 0 0 1 0 0
"50114" "2014" "1705" 0 1 0 0 0
"50180" "2016" "2083" 0 0 1 0 0
"50186" "2017" "714" 0 0 1 0 0
