"userID" "itemID" "r1" "r2" "r3" "r4" "r5"
"7455" "275" "678" 0 0 0 0 1
"2696" "109" "959" 0 0 0 0 1
"6249" "226" "2076" 0 0 0 1 0
"9469" "356" "554" 0 0 0 1 0
"9507" "358" "34" 0 0 0 0 1
"8629" "325" "959" 0 0 0 0 1
"6177" "225" "570" 0 0 0 1 0
"3933" "152" "584" 0 0 1 0 0
"7388" "274" "297" 0 0 1 0 0
"3805" "149" "1354" 0 0 1 0 0
"7126" "262" "687" 0 1 0 0 0
"1305" "57" "2007" 0 1 0 0 0
"2836" "115" "762" 0 0 1 0 0
"8062" "297" "260" 0 0 0 0 1
"5694" "207" "1841" 0 0 1 0 0
"7283" "269" "1023" 0 1 0 0 0
"2088" "81" "1946" 0 1 0 0 0
"7292" "269" "2002" 0 0 0 1 0
"3265" "131" "1817" 0 0 0 1 0
"2930" "119" "1196" 0 0 1 0 0
"6682" "243" "1816" 0 1 0 0 0
"2252" "87" "1781" 1 0 0 0 0
"1795" "73" "375" 1 0 0 0 0
"9877" "372" "1050" 0 1 0 0 0
"6780" "246" "1881" 1 0 0 0 0
"2739" "111" "866" 0 0 0 0 1
"6789" "247" "42" 0 0 1 0 0
"2204" "86" "883" 0 0 1 0 0
"8965" "337" "202" 0 1 0 0 0
"1079" "51" "554" 0 0 0 1 0
"1578" "66" "587" 0 0 1 0 0
"1766" "72" "1097" 1 0 0 0 0
"1167" "53" "1059" 0 0 0 0 1
"6870" "249" "1115" 0 0 0 0 1
"4614" "173" "1812" 1 0 0 0 0
"9207" "345" "1599" 0 1 0 0 0
"8477" "317" "1881" 0 0 1 0 0
"5211" "193" "1412" 0 0 0 0 1
"5984" "216" "1817" 0 0 1 0 0
"8348" "311" "945" 0 1 0 0 0
"3218" "130" "1774" 0 0 0 0 1
"5397" "198" "1383" 0 0 0 0 1
"114" "15" "1271" 0 0 1 0 0
"8180" "302" "2034" 0 0 1 0 0
"8116" "300" "187" 0 1 0 0 0
"3508" "140" "1851" 0 0 1 0 0
"8693" "328" "67" 0 0 0 1 0
"5080" "190" "621" 0 1 0 0 0
"5129" "191" "1816" 0 0 0 1 0
"3017" "124" "442" 0 1 0 0 0
"547" "37" "1948" 0 0 0 0 1
"1312" "58" "1126" 0 0 0 0 1
"8653" "325" "2032" 0 0 0 1 0
"7169" "264" "1711" 0 0 0 0 1
"2503" "100" "2013" 0 1 0 0 0
"699" "43" "630" 0 0 0 1 0
"9503" "357" "1784" 0 0 0 1 0
"8906" "335" "182" 0 0 0 1 0
"8163" "302" "352" 0 0 0 0 1
"4349" "166" "682" 0 1 0 0 0
"2533" "101" "1698" 0 0 0 0 1
"1378" "59" "1984" 0 0 1 0 0
"5313" "195" "1984" 0 1 0 0 0
"9500" "357" "1672" 0 0 0 1 0
"4087" "155" "1207" 0 0 0 0 1
"6065" "220" "297" 0 0 0 0 1
"8970" "337" "361" 0 0 0 0 1
"655" "42" "444" 0 0 1 0 0
"7520" "277" "823" 0 0 1 0 0
"1961" "78" "1731" 0 0 1 0 0
"3664" "146" "805" 0 0 1 0 0
"1145" "52" "1956" 1 0 0 0 0
"3488" "139" "1818" 1 0 0 0 0
"2261" "88" "740" 1 0 0 0 0
"1804" "73" "1068" 0 0 1 0 0
"2876" "116" "1023" 1 0 0 0 0
"8748" "328" "1917" 0 0 1 0 0
"3304" "133" "335" 0 0 0 1 0
"8205" "305" "269" 0 0 0 0 1
"4795" "179" "702" 0 0 1 0 0
"21" "4" "17" 0 0 0 1 0
"837" "45" "1668" 0 0 1 0 0
"332" "33" "613" 1 0 0 0 0
"2411" "95" "1033" 0 0 0 0 1
"7321" "271" "1207" 0 0 0 0 1
"1036" "50" "1059" 0 1 0 0 0
"5875" "213" "1904" 0 0 1 0 0
"1271" "56" "1126" 0 0 0 1 0
"6113" "222" "1705" 0 0 0 1 0
"6247" "226" "1942" 0 0 0 1 0
"3784" "149" "102" 0 1 0 0 0
"5710" "208" "1066" 0 0 0 1 0
"9641" "363" "1436" 0 0 0 0 1
"1968" "78" "2026" 0 0 0 1 0
"3170" "130" "446" 0 1 0 0 0
"8721" "328" "1185" 1 0 0 0 0
"7138" "262" "1521" 0 0 0 1 0
"4777" "179" "71" 0 0 0 0 1
"7191" "265" "945" 0 0 1 0 0
"7431" "274" "1816" 0 0 0 1 0
"9011" "337" "1608" 0 0 1 0 0
"9071" "340" "936" 0 0 1 0 0
"5405" "198" "1907" 0 0 0 1 0
"653" "42" "350" 0 1 0 0 0
"9268" "347" "182" 0 1 0 0 0
"5478" "201" "1316" 0 0 1 0 0
"2512" "101" "228" 0 0 1 0 0
"4075" "155" "692" 0 0 0 0 1
"4613" "173" "1711" 0 0 0 1 0
"7378" "273" "1840" 0 1 0 0 0
"8786" "330" "1090" 0 0 0 0 1
"2667" "108" "296" 0 0 0 0 1
"3196" "130" "1207" 0 1 0 0 0
"5184" "193" "467" 1 0 0 0 0
"4392" "167" "474" 0 0 0 1 0
"2153" "84" "1266" 0 0 0 1 0
"1523" "64" "696" 0 0 0 1 0
"5383" "198" "438" 0 1 0 0 0
"3248" "131" "802" 0 0 0 1 0
"3544" "141" "1438" 0 0 1 0 0
"2392" "94" "1667" 0 0 0 0 1
"1524" "64" "748" 1 0 0 0 0
"4826" "179" "1808" 0 0 0 0 1
"9508" "358" "57" 0 0 1 0 0
"8486" "318" "352" 0 0 0 0 1
"1585" "66" "1056" 0 0 0 0 1
"5991" "217" "82" 0 0 0 1 0
"700" "43" "684" 0 1 0 0 0
"6676" "243" "1510" 0 1 0 0 0
"8307" "310" "1006" 0 0 0 0 1
"9199" "345" "1030" 0 1 0 0 0
"2069" "80" "2102" 0 0 1 0 0
"4121" "157" "1382" 0 0 1 0 0
"8788" "330" "1317" 0 1 0 0 0
"2694" "109" "722" 0 0 1 0 0
"5619" "206" "193" 0 0 0 0 1
"7466" "275" "1090" 0 0 0 0 1
"850" "45" "2083" 0 0 0 1 0
"7425" "274" "1673" 0 1 0 0 0
"4242" "160" "1038" 0 0 0 1 0
"7243" "267" "1694" 1 0 0 0 0
"376" "33" "1745" 0 0 1 0 0
"1282" "56" "1992" 0 1 0 0 0
"1761" "72" "936" 0 0 1 0 0
"207" "27" "57" 0 0 1 0 0
"8313" "310" "1219" 0 1 0 0 0
"5843" "212" "1992" 0 1 0 0 0
"7682" "283" "305" 1 0 0 0 0
"3121" "128" "1776" 0 0 1 0 0
"7428" "274" "1718" 0 0 0 0 1
"4072" "155" "613" 0 0 0 1 0
"2585" "104" "177" 0 0 1 0 0
"6003" "217" "870" 0 0 0 1 0
"7058" "258" "774" 0 0 1 0 0
"2827" "115" "436" 0 0 1 0 0
"4995" "185" "2113" 0 0 0 0 1
"498" "37" "8" 0 0 0 1 0
"7336" "272" "835" 0 1 0 0 0
"4134" "157" "2147" 1 0 0 0 0
"9990" "377" "474" 0 0 0 1 0
"1735" "72" "202" 0 0 0 0 1
"609" "41" "217" 0 1 0 0 0
"187" "24" "1295" 1 0 0 0 0
"2513" "101" "298" 0 0 0 1 0
"4291" "163" "314" 0 0 0 0 1
"3807" "149" "1390" 0 0 1 0 0
"5951" "215" "1802" 0 1 0 0 0
"644" "41" "2087" 1 0 0 0 0
"8579" "323" "150" 1 0 0 0 0
"7793" "286" "1203" 0 0 0 0 1
"5000" "186" "150" 0 0 1 0 0
"6835" "248" "378" 0 0 0 1 0
"4617" "173" "1983" 0 0 1 0 0
"2709" "110" "314" 0 0 0 0 1
"5336" "196" "893" 0 0 1 0 0
"4519" "171" "1632" 1 0 0 0 0
"8467" "317" "638" 0 0 1 0 0
"4997" "186" "13" 0 0 0 0 1
"7895" "291" "432" 0 0 1 0 0
"4827" "179" "1827" 0 0 0 0 1
"3530" "141" "688" 0 0 1 0 0
"145" "21" "264" 0 1 0 0 0
"8115" "300" "65" 0 0 0 0 1
"2721" "110" "1275" 0 0 1 0 0
"519" "37" "827" 0 0 0 0 1
"124" "16" "575" 0 0 0 0 1
"3005" "123" "1029" 1 0 0 0 0
"8220" "306" "1420" 0 0 1 0 0
"1600" "67" "204" 0 0 0 1 0
"6329" "230" "1354" 0 0 0 0 1
"5049" "189" "182" 0 0 1 0 0
"6456" "235" "1607" 0 0 0 1 0
"8852" "332" "1701" 0 0 1 0 0
"87" "13" "624" 0 0 0 1 0
"406" "35" "217" 0 0 0 1 0
"600" "40" "1536" 0 1 0 0 0
"6995" "255" "1530" 0 0 0 0 1
"1628" "67" "1555" 0 0 0 1 0
"8812" "331" "1140" 0 0 0 0 1
"3757" "148" "1241" 0 0 0 0 1
"1665" "69" "1587" 0 0 1 0 0
"8773" "330" "378" 0 0 0 0 1
"6257" "227" "258" 1 0 0 0 0
"8381" "313" "512" 0 1 0 0 0
"2285" "89" "1536" 0 1 0 0 0
"1747" "72" "481" 0 0 0 1 0
"5567" "204" "581" 0 0 0 1 0
"9345" "348" "2147" 0 1 0 0 0
"4728" "177" "1574" 0 0 0 0 1
"3711" "147" "1390" 1 0 0 0 0
"9035" "338" "1492" 0 0 1 0 0
"8495" "318" "1036" 0 1 0 0 0
"8340" "311" "401" 0 0 1 0 0
"9135" "343" "622" 1 0 0 0 0
"6715" "244" "1788" 0 0 0 0 1
"9662" "364" "2117" 0 0 0 1 0
"5320" "196" "132" 0 0 0 1 0
"1136" "52" "626" 0 0 0 0 1
"5547" "203" "1802" 0 0 1 0 0
"1932" "78" "1" 0 0 0 1 0
"754" "44" "751" 0 0 1 0 0
"4419" "167" "2079" 0 0 1 0 0
"1362" "59" "1346" 0 0 1 0 0
"7849" "289" "732" 0 1 0 0 0
"5186" "193" "593" 0 0 0 0 1
"5242" "194" "1123" 0 0 1 0 0
"3838" "150" "1110" 0 0 0 1 0
"713" "43" "1364" 0 0 0 0 1
"772" "44" "1281" 1 0 0 0 0
"7996" "295" "296" 0 0 0 1 0
"8049" "296" "1711" 0 1 0 0 0
"5700" "208" "298" 0 0 1 0 0
"1649" "69" "36" 0 0 0 1 0
"8539" "321" "150" 0 0 0 1 0
"3828" "150" "673" 1 0 0 0 0
"766" "44" "987" 0 0 1 0 0
"4012" "154" "230" 0 0 1 0 0
"2645" "106" "1390" 0 0 0 0 1
"7984" "294" "1893" 0 0 1 0 0
"8108" "299" "1018" 0 0 0 1 0
"6719" "244" "2032" 0 0 1 0 0
"8401" "314" "135" 0 0 0 1 0
"6559" "240" "102" 0 1 0 0 0
"5318" "196" "19" 0 0 1 0 0
"2676" "108" "1492" 0 0 1 0 0
"8831" "332" "126" 0 0 0 1 0
"2515" "101" "358" 0 1 0 0 0
"7527" "277" "1025" 0 0 0 0 1
"8391" "313" "1244" 0 0 0 1 0
"2963" "121" "1797" 0 0 0 0 1
"4607" "173" "1304" 1 0 0 0 0
"942" "48" "828" 0 1 0 0 0
"1928" "77" "1797" 0 1 0 0 0
"9725" "367" "483" 0 1 0 0 0
"7848" "289" "603" 1 0 0 0 0
"7719" "284" "314" 0 0 0 0 1
"7324" "271" "1306" 0 0 0 1 0
"8081" "298" "432" 0 0 1 0 0
"3980" "153" "680" 0 0 0 1 0
"6062" "220" "179" 0 0 0 1 0
"5043" "188" "1659" 0 0 1 0 0
"6293" "227" "2083" 0 0 0 1 0
"6180" "225" "784" 0 0 0 1 0
"9151" "343" "1837" 1 0 0 0 0
"9263" "347" "12" 0 0 0 1 0
"9526" "358" "1203" 0 1 0 0 0
"5834" "212" "1594" 0 0 0 1 0
"8465" "317" "474" 0 0 0 1 0
"4593" "172" "1952" 0 0 0 0 1
"1551" "65" "555" 0 0 0 1 0
"3727" "148" "132" 0 0 1 0 0
"725" "43" "1699" 0 1 0 0 0
"1914" "77" "61" 0 0 0 1 0
"7873" "290" "624" 0 0 0 1 0
"7870" "290" "477" 0 0 0 0 1
"9752" "368" "1028" 0 0 0 1 0
"3775" "148" "1808" 1 0 0 0 0
"3427" "137" "1126" 1 0 0 0 0
"3602" "144" "47" 0 0 0 1 0
"2271" "89" "57" 0 0 1 0 0
"3649" "145" "1904" 0 0 0 1 0
"4820" "179" "1629" 0 1 0 0 0
"1876" "76" "53" 0 0 1 0 0
"9812" "370" "1253" 0 0 0 1 0
"3294" "132" "1711" 0 1 0 0 0
"4878" "180" "1978" 0 0 0 0 1
"4228" "160" "613" 0 1 0 0 0
"2020" "79" "2084" 0 0 1 0 0
"9548" "359" "1355" 0 0 0 1 0
"2502" "100" "1840" 0 0 0 0 1
"1885" "76" "477" 0 1 0 0 0
"9523" "358" "989" 0 0 0 1 0
"785" "44" "1816" 1 0 0 0 0
"7704" "283" "1686" 0 0 1 0 0
"8659" "326" "260" 0 0 0 0 1
"4106" "156" "1645" 0 0 1 0 0
"2057" "80" "1561" 0 0 0 0 1
"9615" "363" "214" 0 1 0 0 0
"6739" "245" "930" 0 0 1 0 0
"1528" "64" "939" 0 0 1 0 0
"3233" "131" "53" 1 0 0 0 0
"1280" "56" "1880" 0 0 0 0 1
"3347" "134" "805" 0 0 0 1 0
"6045" "218" "1764" 1 0 0 0 0
"3479" "139" "1192" 0 0 0 0 1
"878" "46" "1995" 0 0 1 0 0
"1582" "66" "849" 1 0 0 0 0
"8638" "325" "1391" 0 0 0 1 0
"2730" "110" "1863" 0 1 0 0 0
"4939" "183" "467" 0 0 0 0 1
"1828" "74" "624" 0 0 0 0 1
"3029" "124" "1819" 1 0 0 0 0
"919" "47" "1866" 0 0 0 0 1
"113" "15" "1171" 0 0 0 1 0
"1829" "74" "626" 0 0 0 1 0
"6331" "230" "1763" 0 0 1 0 0
"4990" "185" "801" 0 0 0 0 1
"6713" "244" "1722" 0 0 0 0 1
"7419" "274" "1454" 0 0 0 0 1
"7738" "285" "84" 0 0 0 1 0
"8573" "322" "1482" 0 0 0 1 0
"7211" "265" "1782" 1 0 0 0 0
"6656" "243" "92" 1 0 0 0 0
"1372" "59" "1736" 0 1 0 0 0
"2009" "79" "1399" 0 0 0 0 1
"2800" "113" "1904" 1 0 0 0 0
"6111" "222" "1513" 0 0 0 0 1
"918" "47" "1864" 0 0 0 1 0
"2168" "85" "429" 0 0 1 0 0
"3028" "124" "1812" 0 0 1 0 0
"1051" "50" "1676" 0 1 0 0 0
"9934" "374" "260" 0 0 0 1 0
"4330" "166" "27" 0 1 0 0 0
"6792" "247" "82" 1 0 0 0 0
"3568" "142" "680" 0 0 0 0 1
"2189" "86" "122" 0 0 0 0 1
"1951" "78" "1026" 0 0 0 0 1
"47" "7" "2032" 0 0 0 1 0
"625" "41" "1186" 0 0 0 0 1
"4933" "183" "26" 0 1 0 0 0
"7014" "256" "1356" 0 0 0 0 1
"9184" "344" "2139" 0 0 0 1 0
"2920" "119" "171" 0 0 1 0 0
"9370" "349" "1173" 0 0 1 0 0
"9033" "338" "1049" 1 0 0 0 0
"5300" "195" "1399" 0 0 0 1 0
"1842" "75" "82" 0 0 0 1 0
"1722" "71" "1782" 0 0 0 1 0
"9875" "372" "1025" 0 0 1 0 0
"1045" "50" "1412" 0 0 0 1 0
"1674" "70" "1117" 0 0 0 1 0
"1230" "55" "1437" 0 0 1 0 0
"2948" "121" "477" 0 0 0 1 0
"2085" "81" "1805" 0 0 0 1 0
"5430" "199" "2087" 0 0 0 0 1
"9190" "345" "297" 0 0 0 0 1
"8725" "328" "1302" 0 1 0 0 0
"5841" "212" "1818" 0 0 1 0 0
"9023" "337" "2023" 0 0 0 1 0
"1810" "73" "1356" 0 0 0 1 0
"5862" "213" "1304" 0 0 0 0 1
"7229" "266" "1701" 0 0 0 0 1
"4214" "159" "2084" 0 0 1 0 0
"667" "42" "1502" 1 0 0 0 0
"2746" "111" "1504" 0 0 1 0 0
"5153" "192" "1492" 0 0 0 0 1
"8242" "307" "1760" 0 0 1 0 0
"8841" "332" "900" 0 0 0 0 1
"2539" "101" "2100" 0 0 0 1 0
"7821" "288" "314" 0 0 0 1 0
"8004" "295" "603" 0 1 0 0 0
"8768" "330" "115" 0 0 0 1 0
"3063" "127" "1349" 0 0 0 0 1
"3960" "152" "1576" 0 0 0 0 1
"5331" "196" "732" 0 0 1 0 0
"4184" "159" "973" 1 0 0 0 0
"6736" "245" "855" 0 1 0 0 0
"5284" "195" "964" 1 0 0 0 0
"4579" "172" "1554" 0 1 0 0 0
"7172" "265" "19" 0 0 1 0 0
"4869" "180" "1576" 0 0 0 0 1
"5513" "202" "1730" 1 0 0 0 0
"1460" "62" "1015" 0 0 1 0 0
"5993" "217" "197" 0 0 0 1 0
"4809" "179" "1126" 1 0 0 0 0
"8972" "337" "401" 0 0 0 1 0
"22" "4" "70" 0 0 0 0 1
"1953" "78" "1315" 1 0 0 0 0
"1348" "59" "930" 1 0 0 0 0
"1733" "71" "2087" 0 0 1 0 0
"9612" "363" "71" 0 0 0 0 1
"467" "36" "1017" 0 1 0 0 0
"7296" "270" "82" 0 0 0 1 0
"2163" "85" "183" 0 1 0 0 0
"1565" "65" "2052" 0 0 0 1 0
"7144" "262" "1729" 0 0 1 0 0
"3796" "149" "802" 0 0 0 1 0
"2276" "89" "314" 0 0 1 0 0
"1147" "53" "139" 1 0 0 0 0
"1669" "69" "2115" 0 0 1 0 0
"2563" "102" "2147" 0 1 0 0 0
"5445" "200" "1393" 0 0 0 0 1
"9539" "359" "150" 0 0 0 0 1
"5871" "213" "1711" 0 0 1 0 0
"9499" "357" "1666" 0 0 0 0 1
"2656" "107" "477" 0 0 0 1 0
"8103" "299" "275" 0 0 0 0 1
"671" "42" "1749" 1 0 0 0 0
"9193" "345" "593" 0 0 0 0 1
"6365" "232" "1817" 0 0 0 1 0
"1992" "79" "883" 0 0 0 0 1
"5324" "196" "365" 0 1 0 0 0
"9798" "370" "798" 0 1 0 0 0
"9018" "337" "1780" 0 0 0 1 0
"641" "41" "1920" 0 0 1 0 0
"268" "31" "1492" 0 0 1 0 0
"6377" "233" "1049" 1 0 0 0 0
"4930" "182" "2102" 0 1 0 0 0
"9100" "340" "2083" 0 1 0 0 0
"8941" "336" "624" 0 0 0 1 0
"3244" "131" "587" 0 0 0 1 0
"139" "20" "14" 0 0 0 0 1
"6453" "235" "1538" 0 1 0 0 0
"7302" "271" "42" 0 0 0 0 1
"7968" "294" "721" 0 0 1 0 0
"2258" "88" "214" 0 0 0 0 1
"4237" "160" "945" 0 0 0 0 1
"8840" "332" "860" 0 0 0 1 0
"8997" "337" "1038" 0 1 0 0 0
"3917" "151" "2084" 0 0 1 0 0
"3270" "132" "12" 0 0 0 0 1
"1347" "59" "916" 1 0 0 0 0
"1595" "66" "1884" 0 0 1 0 0
"7353" "273" "664" 0 0 1 0 0
"3288" "132" "1263" 0 0 0 1 0
"4924" "182" "1576" 0 1 0 0 0
"1014" "50" "281" 0 0 1 0 0
"3940" "152" "888" 0 0 0 0 1
"1824" "74" "420" 1 0 0 0 0
"176" "22" "2074" 0 0 0 0 1
"4852" "180" "684" 1 0 0 0 0
"6090" "221" "96" 1 0 0 0 0
"8352" "311" "1301" 0 0 1 0 0
"7894" "291" "275" 0 0 0 1 0
"2323" "91" "2052" 1 0 0 0 0
"3359" "134" "1784" 0 0 0 1 0
"3284" "132" "815" 0 0 0 1 0
"3239" "131" "358" 1 0 0 0 0
"8110" "299" "1566" 0 0 0 1 0
"7349" "273" "57" 0 1 0 0 0
"6902" "252" "82" 0 1 0 0 0
"9280" "347" "626" 0 1 0 0 0
"6964" "254" "959" 1 0 0 0 0
"2034" "80" "503" 0 0 0 1 0
"2030" "80" "296" 0 0 0 0 1
"4262" "161" "751" 0 0 1 0 0
"2717" "110" "1056" 0 0 0 0 1
"552" "37" "2070" 0 1 0 0 0
"2472" "99" "1355" 0 0 0 0 1
"292" "32" "1263" 0 0 0 1 0
"5325" "196" "530" 0 0 1 0 0
"3117" "128" "1629" 0 1 0 0 0
"701" "43" "784" 0 1 0 0 0
"1591" "66" "1688" 0 0 1 0 0
"6431" "235" "972" 0 0 1 0 0
"1787" "72" "1887" 0 0 0 0 1
"2960" "121" "1356" 0 0 0 1 0
"7724" "284" "944" 0 0 0 0 1
"6730" "245" "548" 0 1 0 0 0
"8323" "310" "1827" 0 0 1 0 0
"5829" "212" "1437" 0 0 1 0 0
"1571" "66" "305" 1 0 0 0 0
"2240" "87" "538" 1 0 0 0 0
"548" "37" "1959" 1 0 0 0 0
"4572" "172" "1169" 1 0 0 0 0
"7908" "292" "92" 0 0 1 0 0
"7518" "277" "717" 0 0 0 0 1
"9918" "373" "849" 1 0 0 0 0
"5786" "211" "1396" 0 0 0 1 0
"1080" "51" "603" 0 0 0 0 1
"7020" "256" "2098" 1 0 0 0 0
"4618" "174" "65" 0 0 0 0 1
"8296" "310" "260" 0 0 0 1 0
"2861" "115" "1816" 0 0 0 1 0
"9518" "358" "686" 0 0 1 0 0
"8610" "325" "67" 0 0 0 0 1
"6194" "225" "1396" 1 0 0 0 0
"823" "45" "1219" 0 0 1 0 0
"9318" "348" "621" 1 0 0 0 0
"155" "22" "602" 0 0 0 1 0
"2828" "115" "454" 1 0 0 0 0
"3795" "149" "626" 1 0 0 0 0
"5577" "204" "827" 0 0 0 0 1
"1897" "76" "939" 0 0 0 0 1
"9607" "362" "1797" 0 0 0 0 1
"5048" "188" "2013" 1 0 0 0 0
"2002" "79" "1254" 0 1 0 0 0
"7464" "275" "940" 0 0 0 1 0
"5561" "204" "205" 0 1 0 0 0
"9160" "344" "460" 0 0 1 0 0
"8453" "316" "56" 0 1 0 0 0
"5591" "204" "1314" 0 0 0 1 0
"9349" "349" "250" 0 0 0 0 1
"2596" "104" "1633" 0 0 1 0 0
"819" "45" "1097" 0 0 1 0 0
"3182" "130" "787" 0 0 1 0 0
"2436" "97" "316" 0 0 0 1 0
"9780" "370" "19" 0 0 1 0 0
"2780" "113" "835" 1 0 0 0 0
"1838" "74" "1784" 0 0 0 0 1
"6349" "232" "70" 0 0 0 1 0
"5270" "195" "530" 0 1 0 0 0
"2434" "97" "125" 0 0 0 1 0
"4560" "172" "888" 0 0 0 0 1
"2511" "101" "197" 0 0 0 0 1
"5902" "214" "1284" 1 0 0 0 0
"3614" "144" "1414" 0 0 0 0 1
"2177" "85" "1596" 0 1 0 0 0
"1501" "63" "1265" 0 0 0 0 1
"5818" "212" "688" 0 0 0 1 0
"492" "36" "1898" 0 0 0 1 0
"4056" "154" "2026" 0 1 0 0 0
"8533" "320" "1158" 1 0 0 0 0
"4132" "157" "1942" 0 0 0 0 1
"4389" "166" "2077" 0 0 1 0 0
"3812" "149" "1718" 0 0 1 0 0
"5944" "215" "1466" 0 0 1 0 0
"5528" "203" "616" 0 1 0 0 0
"3431" "137" "1253" 0 0 1 0 0
"9285" "347" "805" 1 0 0 0 0
"2622" "106" "375" 0 0 1 0 0
"9077" "340" "1173" 1 0 0 0 0
"606" "41" "67" 0 0 0 1 0
"518" "37" "787" 0 0 0 1 0
"2115" "83" "150" 0 0 0 0 1
"938" "48" "682" 0 0 1 0 0
"8393" "313" "1482" 0 0 1 0 0
"5164" "192" "2116" 0 1 0 0 0
"3887" "151" "1025" 0 0 0 1 0
"2144" "84" "352" 0 0 0 1 0
"3243" "131" "555" 0 0 1 0 0
"5007" "186" "1172" 0 0 1 0 0
"9400" "350" "460" 0 1 0 0 0
"6984" "255" "626" 0 0 0 1 0
"3323" "133" "1948" 0 0 0 1 0
"2816" "114" "1564" 0 1 0 0 0
"5745" "210" "1087" 0 0 0 1 0
"4523" "171" "1718" 0 0 0 0 1
"7808" "287" "1022" 0 0 0 1 0
"6605" "241" "1049" 0 1 0 0 0
"3653" "145" "2125" 0 0 0 0 1
"523" "37" "973" 0 0 0 0 1
"2832" "115" "613" 1 0 0 0 0
"4885" "181" "314" 0 0 0 0 1
"1603" "67" "361" 0 1 0 0 0
"4191" "159" "1254" 0 0 0 0 1
"3794" "149" "624" 0 0 0 0 1
"8794" "330" "2113" 0 1 0 0 0
"8490" "318" "827" 0 0 0 0 1
"6484" "237" "57" 1 0 0 0 0
"1093" "51" "1028" 0 0 1 0 0
"5527" "203" "548" 0 0 0 0 1
"2613" "105" "2052" 0 1 0 0 0
"9652" "363" "2085" 1 0 0 0 0
"9362" "349" "1002" 0 1 0 0 0
"8833" "332" "296" 0 1 0 0 0
"7868" "290" "358" 0 0 0 1 0
"7565" "279" "17" 0 0 1 0 0
"8899" "334" "1701" 0 0 0 0 1
"4952" "183" "1558" 0 0 0 0 1
"1029" "50" "762" 1 0 0 0 0
"2062" "80" "1837" 0 0 0 1 0
"3745" "148" "893" 0 0 1 0 0
"9203" "345" "1140" 0 0 0 0 1
"2175" "85" "1198" 0 0 0 0 1
"3700" "147" "870" 0 0 0 0 1
"5365" "196" "2110" 0 0 1 0 0
"2083" "81" "1579" 0 0 0 0 1
"616" "41" "682" 0 1 0 0 0
"4623" "174" "622" 0 1 0 0 0
"2968" "122" "6" 0 0 0 0 1
"2925" "119" "375" 0 1 0 0 0
"4103" "156" "283" 0 0 0 1 0
"287" "32" "638" 0 0 1 0 0
"4176" "159" "828" 0 0 0 0 1
"1439" "62" "347" 0 1 0 0 0
"1623" "67" "1287" 0 1 0 0 0
"224" "29" "756" 0 0 0 0 1
"7758" "285" "1244" 0 0 1 0 0
"3945" "152" "1056" 0 0 0 0 1
"4342" "166" "307" 0 0 0 1 0
"3022" "124" "1088" 0 1 0 0 0
"6856" "249" "17" 0 0 0 1 0
"8260" "308" "696" 1 0 0 0 0
"4897" "182" "19" 0 0 0 0 1
"8885" "334" "494" 0 1 0 0 0
"6200" "225" "1576" 0 0 0 0 1
"5361" "196" "1998" 0 0 0 0 1
"3401" "136" "1271" 0 0 0 1 0
"2626" "106" "587" 0 0 1 0 0
"5913" "215" "15" 0 1 0 0 0
"4338" "166" "147" 1 0 0 0 0
"6829" "248" "125" 0 1 0 0 0
"3788" "149" "305" 0 0 1 0 0
"1077" "51" "313" 0 1 0 0 0
"9897" "372" "1736" 0 0 1 0 0
"6320" "230" "615" 0 0 0 1 0
"4114" "157" "638" 0 0 0 1 0
"3260" "131" "1632" 0 0 1 0 0
"213" "28" "65" 0 0 0 0 1
"6520" "238" "881" 0 0 1 0 0
"5584" "204" "1173" 1 0 0 0 0
"1676" "70" "1383" 1 0 0 0 0
"1874" "75" "1904" 0 0 0 1 0
"4028" "154" "828" 0 0 0 1 0
"108" "14" "1589" 1 0 0 0 0
"3918" "152" "19" 0 0 0 1 0
"5380" "198" "129" 0 0 1 0 0
"2259" "88" "392" 0 1 0 0 0
"557" "38" "477" 0 0 1 0 0
"6817" "247" "1672" 0 1 0 0 0
"8241" "307" "1722" 0 0 0 0 1
"4292" "163" "366" 0 1 0 0 0
"9750" "368" "973" 0 1 0 0 0
"584" "40" "47" 0 1 0 0 0
"6543" "239" "602" 0 1 0 0 0
"9571" "360" "1504" 1 0 0 0 0
"836" "45" "1629" 0 0 0 1 0
"7856" "289" "1701" 0 0 1 0 0
"598" "40" "1349" 0 0 0 0 1
"5573" "204" "762" 1 0 0 0 0
"7038" "257" "1709" 0 0 1 0 0
"737" "43" "2026" 0 0 1 0 0
"4014" "154" "307" 0 0 1 0 0
"1214" "55" "382" 0 0 1 0 0
"5259" "195" "79" 0 0 1 0 0
"8171" "302" "1028" 0 0 0 0 1
"1711" "71" "1391" 0 0 1 0 0
"7602" "280" "805" 0 0 1 0 0
"1247" "55" "2121" 0 1 0 0 0
"5881" "213" "2118" 0 0 0 0 1
"8784" "330" "1041" 0 0 1 0 0
"8414" "314" "1666" 0 0 0 0 1
"7249" "268" "314" 0 0 0 0 1
"8419" "314" "2052" 0 0 0 0 1
"2731" "110" "1884" 0 1 0 0 0
"1999" "79" "1040" 0 0 0 1 0
"9080" "340" "1364" 0 0 1 0 0
"4721" "177" "828" 0 0 0 1 0
"2099" "82" "866" 0 0 1 0 0
"768" "44" "1030" 0 0 1 0 0
"2462" "99" "621" 0 0 1 0 0
